Time [s],Channel 0,Channel 2
10.959294400,0,0
10.959750880,1,0
10.959794240,1,1
10.960250880,0,1
10.960294240,0,0
10.960750880,1,0
10.960794400,1,1
10.961250880,0,1
10.961297440,0,0
10.961750720,1,0
10.961794240,1,1
10.962250720,0,1
10.962296800,0,0
10.962750720,1,0
10.962793760,1,1
10.963250720,0,1
10.963297120,0,0
10.963750720,1,0
10.963808800,1,1
10.964250560,0,1
10.964304480,0,0
10.964750560,1,0
10.964800320,1,1
10.965250560,0,1
10.965303040,0,0
10.965750560,1,0
10.965799840,1,1
10.966250560,0,1
10.966303040,0,0
10.966750400,1,0
10.966799520,1,1
10.967250400,0,1
10.967302880,0,0
10.967750400,1,0
10.967799360,1,1
10.968250400,0,1
10.968302720,0,0
10.968750400,1,0
10.968799680,1,1
10.969250400,0,1
10.969303040,0,0
10.969750240,1,0
10.969799520,1,1
10.970250240,0,1
10.970334720,0,0
10.970750240,1,0
10.970808160,1,1
10.971250240,0,1
10.971301120,0,0
10.971750240,1,0
10.971804000,1,1
10.972250240,0,1
10.972300640,0,0
10.972750080,1,0
10.972803360,1,1
10.973250080,0,1
10.973300320,0,0
10.973750080,1,0
10.973804320,1,1
10.974250080,0,1
10.974299360,0,0
10.974750080,1,0
10.974802240,1,1
10.975249920,0,1
10.975300000,0,0
10.975749920,1,0
10.975802880,1,1
10.976249920,0,1
10.976299520,0,0
10.976749920,1,0
10.976803040,1,1
10.977249920,0,1
10.977299360,0,0
10.977749760,1,0
10.977802560,1,1
10.978249760,0,1
10.978299360,0,0
10.978749760,1,0
10.978802400,1,1
10.979249760,0,1
10.979299360,0,0
10.979749760,1,0
10.979802240,1,1
10.980249760,0,1
10.980303520,0,0
10.980749600,1,0
10.980804000,1,1
10.981249600,0,1
10.981300160,0,0
10.981749600,1,0
10.981799680,1,1
10.982249600,0,1
10.982300000,0,0
10.982749600,1,0
10.982800000,1,1
10.983249600,0,1
10.983303040,0,0
10.983749440,1,0
10.983800640,1,1
10.984249440,0,1
10.984303040,0,0
10.984749440,1,0
10.984799840,1,1
10.985249440,0,1
10.985302720,0,0
10.985749440,1,0
10.985799520,1,1
10.986249280,0,1
10.986302720,0,0
10.986749280,1,0
10.986799680,1,1
10.987249280,0,1
10.987302560,0,0
10.987749280,1,0
10.987799520,1,1
10.988249280,0,1
10.988302400,0,0
10.988749120,1,0
10.988799360,1,1
10.989249120,0,1
10.989302080,0,0
10.989749120,1,0
10.989799360,1,1
10.990249120,0,1
10.990302720,0,0
10.990749120,1,0
10.990799360,1,1
10.991249120,0,1
10.991302720,0,0
10.991748960,1,0
10.991799520,1,1
10.992248960,0,1
10.992299040,0,0
10.992748960,1,0
10.992799840,1,1
10.993248960,0,1
10.993299360,0,0
10.993748960,1,0
10.993802560,1,1
10.994248960,0,1
10.994297920,0,0
10.994748800,1,0
10.994805120,1,1
10.995248800,0,1
10.995298080,0,0
10.995748800,1,0
10.995808480,1,1
10.996248800,0,1
10.996302880,0,0
10.996748800,1,0
10.996803200,1,1
10.997248640,0,1
10.997300160,0,0
10.997748640,1,0
10.997802880,1,1
10.998248640,0,1
10.998299520,0,0
10.998748640,1,0
10.998802880,1,1
10.999248640,0,1
10.999300480,0,0
10.999748480,1,0
10.999802880,1,1
11.000248480,0,1
11.000299520,0,0
11.000748480,1,0
11.000803200,1,1
11.001248480,0,1
11.001299520,0,0
11.001748480,1,0
11.001802720,1,1
11.002248480,0,1
11.002299360,0,0
11.002748320,1,0
11.002798880,1,1
11.003248320,0,1
11.003299520,0,0
11.003748320,1,0
11.003799680,1,1
11.004248320,0,1
11.004302720,0,0
11.004748320,1,0
11.004798560,1,1
11.005248320,0,1
11.005302080,0,0
11.005748160,1,0
11.005801440,1,1
11.006248160,0,1
11.006303040,0,0
11.006748160,1,0
11.006799520,1,1
11.007248160,0,1
11.007302240,0,0
11.007748160,1,0
11.007799520,1,1
11.008248000,0,1
11.008302560,0,0
11.008748000,1,0
11.008799360,1,1
11.009248000,0,1
11.009302560,0,0
11.009748000,1,0
11.009799200,1,1
11.010248000,0,1
11.010302560,0,0
11.010747840,1,0
11.010799520,1,1
11.011247840,0,1
11.011302080,0,0
11.011747840,1,0
11.011798720,1,1
11.012247840,0,1
11.012302080,0,0
11.012747840,1,0
11.012798880,1,1
11.013247840,0,1
11.013301920,0,0
11.013747680,1,0
11.013799680,1,1
11.014247680,0,1
11.014299360,0,0
11.014747680,1,0
11.014799360,1,1
11.015247680,0,1
11.015298880,0,0
11.015747680,1,0
11.015802560,1,1
11.016247680,0,1
11.016298240,0,0
11.016747520,1,0
11.016801600,1,1
11.017247520,0,1
11.017298400,0,0
11.017747520,1,0
11.017801760,1,1
11.018247520,0,1
11.018298560,0,0
11.018747520,1,0
11.018801760,1,1
11.019247360,0,1
11.019298080,0,0
11.019747360,1,0
11.019801760,1,1
11.020247360,0,1
11.020298560,0,0
11.020747360,1,0
11.020801440,1,1
11.021247360,0,1
11.021298240,0,0
11.021747200,1,0
11.021801600,1,1
11.022247200,0,1
11.022298400,0,0
11.022747200,1,0
11.022801280,1,1
11.023247200,0,1
11.023298400,0,0
11.023747200,1,0
11.023802560,1,1
11.024247200,0,1
11.024298400,0,0
11.024747040,1,0
11.024798080,1,1
11.025247040,0,1
11.025298880,0,0
11.025747040,1,0
11.025798400,1,1
11.026247040,0,1
11.026301120,0,0
11.026747040,1,0
11.026797600,1,1
11.027247040,0,1
11.027301440,0,0
11.027746880,1,0
11.027798400,1,1
11.028246880,0,1
11.028301440,0,0
11.028746880,1,0
11.028797760,1,1
11.029246880,0,1
11.029301280,0,0
11.029746880,1,0
11.029797920,1,1
11.030246720,0,1
11.030301280,0,0
11.030746720,1,0
11.030797760,1,1
11.031246720,0,1
11.031301280,0,0
11.031746720,1,0
11.031797440,1,1
11.032246720,0,1
11.032301280,0,0
11.032746560,1,0
11.032797760,1,1
11.033246560,0,1
11.033301120,0,0
11.033746560,1,0
11.033795040,1,1
11.034246560,0,1
11.034296800,0,0
11.034746560,1,0
11.034793280,1,1
11.035246560,0,1
11.035293120,0,0
11.035746400,1,0
11.035793600,1,1
11.036246400,0,1
11.036293760,0,0
11.036746400,1,0
11.036796960,1,1
11.037246400,0,1
11.037293440,0,0
11.037746400,1,0
11.037796160,1,1
11.038246400,0,1
11.038293440,0,0
11.038746240,1,0
11.038796320,1,1
11.039246240,0,1
11.039293600,0,0
11.039746240,1,0
11.039796800,1,1
11.040246240,0,1
11.040293440,0,0
11.040746240,1,0
11.040796480,1,1
11.041246080,0,1
11.041293600,0,0
11.041746080,1,0
11.041796160,1,1
11.042246080,0,1
11.042293440,0,0
11.042746080,1,0
11.042796320,1,1
11.043246080,0,1
11.043293120,0,0
11.043745920,1,0
11.043800800,1,1
11.044245920,0,1
11.044296320,0,0
11.044745920,1,0
11.044799520,1,1
11.045245920,0,1
11.045296160,0,0
11.045745920,1,0
11.045799360,1,1
11.046245920,0,1
11.046296000,0,0
11.046745760,1,0
11.046795840,1,1
11.047245760,0,1
11.047299040,0,0
11.047745760,1,0
11.047795840,1,1
11.048245760,0,1
11.048299200,0,0
11.048745760,1,0
11.048796000,1,1
11.049245760,0,1
11.049298560,0,0
11.049745600,1,0
11.049796320,1,1
11.050245600,0,1
11.050299040,0,0
11.050745600,1,0
11.050795680,1,1
11.051245600,0,1
11.051298880,0,0
11.051745600,1,0
11.051796000,1,1
11.052245440,0,1
11.052298720,0,0
11.052745440,1,0
11.052795680,1,1
11.053245440,0,1
11.053299040,0,0
11.053745440,1,0
11.053796640,1,1
11.054245440,0,1
11.054298720,0,0
11.054745280,1,0
11.054795680,1,1
11.055245280,0,1
11.055298880,0,0
11.055745280,1,0
11.055796000,1,1
11.056245280,0,1
11.056298720,0,0
11.056745280,1,0
11.056795520,1,1
11.057245280,0,1
11.057295200,0,0
11.057745120,1,0
11.057795680,1,1
11.058245120,0,1
11.058295360,0,0
11.058745120,1,0
11.058798720,1,1
11.059245120,0,1
11.059295520,0,0
11.059745120,1,0
11.059798080,1,1
11.060245120,0,1
11.060295520,0,0
11.060744960,1,0
11.060798080,1,1
11.061244960,0,1
11.061295200,0,0
11.061744960,1,0
11.061798080,1,1
11.062244960,0,1
11.062294880,0,0
11.062744960,1,0
11.062798400,1,1
11.063244800,0,1
11.063294720,0,0
11.063744800,1,0
11.063799840,1,1
11.064244800,0,1
11.064294880,0,0
11.064744800,1,0
11.064798240,1,1
11.065244800,0,1
11.065295360,0,0
11.065744640,1,0
11.065798400,1,1
11.066244640,0,1
11.066294880,0,0
11.066744640,1,0
11.066797920,1,1
11.067244640,0,1
11.067295040,0,0
11.067744640,1,0
11.067795040,1,1
11.068244640,0,1
11.068295200,0,0
11.068744480,1,0
11.068794560,1,1
11.069244480,0,1
11.069297920,0,0
11.069744480,1,0
11.069794720,1,1
11.070244480,0,1
11.070297440,0,0
11.070744480,1,0
11.070795040,1,1
11.071244480,0,1
11.071297760,0,0
11.071744320,1,0
11.071794400,1,1
11.072244320,0,1
11.072297440,0,0
11.072744320,1,0
11.072794560,1,1
11.073244320,0,1
11.073297920,0,0
11.073744320,1,0
11.073795360,1,1
11.074244160,0,1
11.074297920,0,0
11.074744160,1,0
11.074794240,1,1
11.075244160,0,1
11.075297920,0,0
11.075744160,1,0
11.075794560,1,1
11.076244160,0,1
11.076297600,0,0
11.076744000,1,0
11.076794080,1,1
11.077244000,0,1
11.077297600,0,0
11.077744000,1,0
11.077794400,1,1
11.078244000,0,1
11.078297440,0,0
11.078744000,1,0
11.078793920,1,1
11.079244000,0,1
11.079294240,0,0
11.079743840,1,0
11.079797120,1,1
11.080243840,0,1
11.080294080,0,0
11.080743840,1,0
11.080797920,1,1
11.081243840,0,1
11.081290560,0,0
11.081743840,1,0
11.081793760,1,1
11.082243840,0,1
11.082290720,0,0
11.082743680,1,0
11.082793280,1,1
11.083243680,0,1
11.083290240,0,0
11.083743680,1,0
11.083798880,1,1
11.084243680,0,1
11.084294720,0,0
11.084743680,1,0
11.084797280,1,1
11.085243520,0,1
11.085293920,0,0
11.085743520,1,0
11.085797280,1,1
11.086243520,0,1
11.086293760,0,0
11.086743520,1,0
11.086796960,1,1
11.087243520,0,1
11.087293760,0,0
11.087743360,1,0
11.087796800,1,1
11.088243360,0,1
11.088293760,0,0
11.088743360,1,0
11.088796960,1,1
11.089243360,0,1
11.089293600,0,0
11.089743360,1,0
11.089793280,1,1
11.090243360,0,1
11.090293920,0,0
11.090743200,1,0
11.090793440,1,1
11.091243200,0,1
11.091296960,0,0
11.091743200,1,0
11.091793440,1,1
11.092243200,0,1
11.092296800,0,0
11.092743200,1,0
11.092793440,1,1
11.093243200,0,1
11.093296480,0,0
11.093743040,1,0
11.093794240,1,1
11.094243040,0,1
11.094296640,0,0
11.094743040,1,0
11.094793120,1,1
11.095243040,0,1
11.095296640,0,0
11.095743040,1,0
11.095793280,1,1
11.096242880,0,1
11.096296480,0,0
11.096742880,1,0
11.096793120,1,1
11.097242880,0,1
11.097296320,0,0
11.097742880,1,0
11.097793120,1,1
11.098242880,0,1
11.098296160,0,0
11.098742720,1,0
11.098793120,1,1
11.099242720,0,1
11.099296800,0,0
11.099742720,1,0
11.099793440,1,1
11.100242720,0,1
11.100292800,0,0
11.100742720,1,0
11.100792960,1,1
11.101242720,0,1
11.101293120,0,0
11.101742560,1,0
11.101796480,1,1
11.102242560,0,1
11.102292640,0,0
11.102742560,1,0
11.102795840,1,1
11.103242560,0,1
11.103292800,0,0
11.103742560,1,0
11.103796640,1,1
11.104242560,0,1
11.104292960,0,0
11.104742400,1,0
11.104795680,1,1
11.105242400,0,1
11.105292800,0,0
11.105742400,1,0
11.105796000,1,1
11.106242400,0,1
11.106292960,0,0
11.106742400,1,0
11.106795840,1,1
11.107242240,0,1
11.107292160,0,0
11.107742240,1,0
11.107795520,1,1
11.108242240,0,1
11.108292640,0,0
11.108742240,1,0
11.108796000,1,1
11.109242240,0,1
11.109292480,0,0
11.109742080,1,0
11.109795520,1,1
11.110242080,0,1
11.110292320,0,0
11.110742080,1,0
11.110792000,1,1
11.111242080,0,1
11.111292160,0,0
11.111742080,1,0
11.111792160,1,1
11.112242080,0,1
11.112296000,0,0
11.112741920,1,0
11.112792480,1,1
11.113241920,0,1
11.113295360,0,0
11.113741920,1,0
11.113792800,1,1
11.114241920,0,1
11.114295040,0,0
11.114741920,1,0
11.114791840,1,1
11.115241920,0,1
11.115295040,0,0
11.115741760,1,0
11.115792000,1,1
11.116241760,0,1
11.116294880,0,0
11.116741760,1,0
11.116792320,1,1
11.117241760,0,1
11.117295040,0,0
11.117741760,1,0
11.117792160,1,1
11.118241600,0,1
11.118295040,0,0
11.118741600,1,0
11.118792000,1,1
11.119241600,0,1
11.119294880,0,0
11.119741600,1,0
11.119792000,1,1
11.120241600,0,1
11.120295200,0,0
11.120741440,1,0
11.120792160,1,1
11.121241440,0,1
11.121294880,0,0
11.121741440,1,0
11.121791520,1,1
11.122241440,0,1
11.122291360,0,0
11.122741440,1,0
11.122791680,1,1
11.123241440,0,1
11.123291360,0,0
11.123741280,1,0
11.123795520,1,1
11.124241280,0,1
11.124292000,0,0
11.124741280,1,0
11.124794400,1,1
11.125241280,0,1
11.125291200,0,0
11.125741280,1,0
11.125794560,1,1
11.126241280,0,1
11.126291040,0,0
11.126741120,1,0
11.126794400,1,1
11.127241120,0,1
11.127291360,0,0
11.127741120,1,0
11.127794240,1,1
11.128241120,0,1
11.128291520,0,0
11.128741120,1,0
11.128794560,1,1
11.129240960,0,1
11.129290880,0,0
11.129740960,1,0
11.129794240,1,1
11.130240960,0,1
11.130291040,0,0
11.130740960,1,0
11.130793920,1,1
11.131240960,0,1
11.131291360,0,0
11.131740800,1,0
11.131794240,1,1
11.132240800,0,1
11.132291200,0,0
11.132740800,1,0
11.132790560,1,1
11.133240800,0,1
11.133291040,0,0
11.133740800,1,0
11.133792320,1,1
11.134240800,0,1
11.134293920,0,0
11.134740640,1,0
11.134790880,1,1
11.135240640,0,1
11.135294080,0,0
11.135740640,1,0
11.135791040,1,1
11.136240640,0,1
11.136293760,0,0
11.136740640,1,0
11.136790720,1,1
11.137240640,0,1
11.137293920,0,0
11.137740480,1,0
11.137790880,1,1
11.138240480,0,1
11.138293920,0,0
11.138740480,1,0
11.138790560,1,1
11.139240480,0,1
11.139293760,0,0
11.139740480,1,0
11.139790560,1,1
11.140240320,0,1
11.140293760,0,0
11.140740320,1,0
11.140790560,1,1
11.141240320,0,1
11.141293600,0,0
11.141740320,1,0
11.141790880,1,1
11.142240320,0,1
11.142293600,0,0
11.142740160,1,0
11.142790560,1,1
11.143240160,0,1
11.143290400,0,0
11.143740160,1,0
11.143791200,1,1
11.144240160,0,1
11.144290560,0,0
11.144740160,1,0
11.144793280,1,1
11.145240160,0,1
11.145289920,0,0
11.145740000,1,0
11.145793440,1,1
11.146240000,0,1
11.146290080,0,0
11.146740000,1,0
11.146793280,1,1
11.147240000,0,1
11.147290240,0,0
11.147740000,1,0
11.147793120,1,1
11.148240000,0,1
11.148290080,0,0
11.148739840,1,0
11.148793120,1,1
11.149239840,0,1
11.149290080,0,0
11.149739840,1,0
11.149793280,1,1
11.150239840,0,1
11.150289920,0,0
11.150739840,1,0
11.150793280,1,1
11.151239680,0,1
11.151290080,0,0
11.151739680,1,0
11.151793440,1,1
11.152239680,0,1
11.152290080,0,0
11.152739680,1,0
11.152792960,1,1
11.153239680,0,1
11.153289920,0,0
11.153739520,1,0
11.153793280,1,1
11.154239520,0,1
11.154289920,0,0
11.154739520,1,0
11.154789280,1,1
11.155239520,0,1
11.155290400,0,0
11.155739520,1,0
11.155789760,1,1
11.156239520,0,1
11.156292800,0,0
11.156739360,1,0
11.156789760,1,1
11.157239360,0,1
11.157292640,0,0
11.157739360,1,0
11.157789760,1,1
11.158239360,0,1
11.158292480,0,0
11.158739360,1,0
11.158789760,1,1
11.159239360,0,1
11.159292800,0,0
11.159739200,1,0
11.159789600,1,1
11.160239200,0,1
11.160292640,0,0
11.160739200,1,0
11.160789440,1,1
11.161239200,0,1
11.161292800,0,0
11.161739040,1,0
11.161789280,1,1
11.162239040,0,1
11.162292480,0,0
11.162739040,1,0
11.162789280,1,1
11.163239040,0,1
11.163292320,0,0
11.163739040,1,0
11.163788800,1,1
11.164239040,0,1
11.164291040,0,0
11.164738880,1,0
11.164788160,1,1
11.165238880,0,1
11.165287680,0,0
11.165738880,1,0
11.165787840,1,1
11.166238880,0,1
11.166288160,0,0
11.166738880,1,0
11.166790560,1,1
11.167238880,0,1
11.167287520,0,0
11.167738720,1,0
11.167790720,1,1
11.168238720,0,1
11.168287840,0,0
11.168738720,1,0
11.168790560,1,1
11.169238720,0,1
11.169287520,0,0
11.169738720,1,0
11.169790720,1,1
11.170238720,0,1
11.170289440,0,0
11.170738560,1,0
11.170802560,1,1
11.171238560,0,1
11.171297440,0,0
11.171738560,1,0
11.171793440,1,1
11.172238560,0,1
11.172289120,0,0
11.172738400,1,0
11.172792160,1,1
11.173238400,0,1
11.173288640,0,0
11.173738400,1,0
11.173792160,1,1
11.174238400,0,1
11.174288000,0,0
11.174738400,1,0
11.174791040,1,1
11.175238400,0,1
11.175288160,0,0
11.175738240,1,0
11.175788000,1,1
11.176238240,0,1
11.176288000,0,0
11.176738240,1,0
11.176787520,1,1
11.177238240,0,1
11.177291360,0,0
11.177738240,1,0
11.177787520,1,1
11.178238240,0,1
11.178290720,0,0
11.178738080,1,0
11.178787520,1,1
11.179238080,0,1
11.179290880,0,0
11.179738080,1,0
11.179787200,1,1
11.180238080,0,1
11.180290560,0,0
11.180738080,1,0
11.180787360,1,1
11.181237920,0,1
11.181293600,0,0
11.181737920,1,0
11.181788800,1,1
11.182237920,0,1
11.182291840,0,0
11.182737920,1,0
11.182789280,1,1
11.183237920,0,1
11.183291680,0,0
11.183737760,1,0
11.183789600,1,1
11.184237760,0,1
11.184291840,0,0
11.184737760,1,0
11.184788640,1,1
11.185237760,0,1
11.185292000,0,0
11.185737760,1,0
11.185788320,1,1
11.186237760,0,1
11.186291520,0,0
11.186737600,1,0
11.186788640,1,1
11.187237600,0,1
11.187288800,0,0
11.187737600,1,0
11.187788960,1,1
11.188237600,0,1
11.188288160,0,0
11.188737600,1,0
11.188792000,1,1
11.189237600,0,1
11.189288640,0,0
11.189737440,1,0
11.189791680,1,1
11.190237440,0,1
11.190288640,0,0
11.190737440,1,0
11.190791200,1,1
11.191237440,0,1
11.191288000,0,0
11.191737440,1,0
11.191791200,1,1
11.192237280,0,1
11.192288800,0,0
11.192737280,1,0
11.192791200,1,1
11.193237280,0,1
11.193288160,0,0
11.193737280,1,0
11.193792160,1,1
11.194237280,0,1
11.194284160,0,0
11.194737120,1,0
11.194786560,1,1
11.195237120,0,1
11.195283680,0,0
11.195737120,1,0
11.195786560,1,1
11.196237120,0,1
11.196283680,0,0
11.196737120,1,0
11.196786720,1,1
11.197237120,0,1
11.197283840,0,0
11.197736960,1,0
11.197783520,1,1
11.198236960,0,1
11.198283520,0,0
11.198736960,1,0
11.198783360,1,1
11.199236960,0,1
11.199286240,0,0
11.199736960,1,0
11.199783680,1,1
11.200236960,0,1
11.200286240,0,0
11.200736800,1,0
11.200783200,1,1
11.201236800,0,1
11.201286240,0,0
11.201736800,1,0
11.201783200,1,1
11.202236800,0,1
11.202286400,0,0
11.202736800,1,0
11.202783200,1,1
11.203236640,0,1
11.203286560,0,0
11.203736640,1,0
11.203789280,1,1
11.204236640,0,1
11.204291520,0,0
11.204736640,1,0
11.204787520,1,1
11.205236640,0,1
11.205290560,0,0
11.205736480,1,0
11.205787840,1,1
11.206236480,0,1
11.206290560,0,0
11.206736480,1,0
11.206787360,1,1
11.207236480,0,1
11.207290560,0,0
11.207736480,1,0
11.207787040,1,1
11.208236480,0,1
11.208287200,0,0
11.208736320,1,0
11.208787840,1,1
11.209236320,0,1
11.209287520,0,0
11.209736320,1,0
11.209790560,1,1
11.210236320,0,1
11.210287200,0,0
11.210736320,1,0
11.210789760,1,1
11.211236320,0,1
11.211286880,0,0
11.211736160,1,0
11.211790080,1,1
11.212236160,0,1
11.212287360,0,0
11.212736160,1,0
11.212789920,1,1
11.213236160,0,1
11.213287040,0,0
11.213736160,1,0
11.213790720,1,1
11.214236000,0,1
11.214286880,0,0
11.214736000,1,0
11.214790240,1,1
11.215236000,0,1
11.215287360,0,0
11.215736000,1,0
11.215790240,1,1
11.216236000,0,1
11.216287040,0,0
11.216735840,1,0
11.216789760,1,1
11.217235840,0,1
11.217287040,0,0
11.217735840,1,0
11.217789920,1,1
11.218235840,0,1
11.218286560,0,0
11.218735840,1,0
11.218789120,1,1
11.219235840,0,1
11.219286720,0,0
11.219735680,1,0
11.219786560,1,1
11.220235680,0,1
11.220286400,0,0
11.220735680,1,0
11.220786560,1,1
11.221235680,0,1
11.221289440,0,0
11.221735680,1,0
11.221786560,1,1
11.222235680,0,1
11.222289280,0,0
11.222735520,1,0
11.222786080,1,1
11.223235520,0,1
11.223289440,0,0
11.223735520,1,0
11.223787200,1,1
11.224235520,0,1
11.224289440,0,0
11.224735520,1,0
11.224786080,1,1
11.225235360,0,1
11.225288960,0,0
11.225735360,1,0
11.225786400,1,1
11.226235360,0,1
11.226289440,0,0
11.226735360,1,0
11.226786080,1,1
11.227235360,0,1
11.227289120,0,0
11.227735200,1,0
11.227786080,1,1
11.228235200,0,1
11.228289600,0,0
11.228735200,1,0
11.228785920,1,1
11.229235200,0,1
11.229289760,0,0
11.229735200,1,0
11.229786080,1,1
11.230235200,0,1
11.230285920,0,0
11.230735040,1,0
11.230786080,1,1
11.231235040,0,1
11.231286240,0,0
11.231735040,1,0
11.231789440,1,1
11.232235040,0,1
11.232285920,0,0
11.232735040,1,0
11.232788480,1,1
11.233235040,0,1
11.233286080,0,0
11.233734880,1,0
11.233789920,1,1
11.234234880,0,1
11.234285280,0,0
11.234734880,1,0
11.234788480,1,1
11.235234880,0,1
11.235285760,0,0
11.235734880,1,0
11.235788320,1,1
11.236234880,0,1
11.236285760,0,0
11.236734720,1,0
11.236788640,1,1
11.237234720,0,1
11.237285920,0,0
11.237734720,1,0
11.237788640,1,1
11.238234720,0,1
11.238285440,0,0
11.238734560,1,0
11.238788800,1,1
11.239234560,0,1
11.239285440,0,0
11.239734560,1,0
11.239788800,1,1
11.240234560,0,1
11.240285280,0,0
11.240734560,1,0
11.240785280,1,1
11.241234560,0,1
11.241285600,0,0
11.241734400,1,0
11.241785120,1,1
11.242234400,0,1
11.242288320,0,0
11.242734400,1,0
11.242784800,1,1
11.243234400,0,1
11.243288320,0,0
11.243734400,1,0
11.243786080,1,1
11.244234400,0,1
11.244288320,0,0
11.244734240,1,0
11.244785120,1,1
11.245234240,0,1
11.245288320,0,0
11.245734240,1,0
11.245784800,1,1
11.246234240,0,1
11.246288000,0,0
11.246734240,1,0
11.246784800,1,1
11.247234240,0,1
11.247288320,0,0
11.247734080,1,0
11.247785120,1,1
11.248234080,0,1
11.248287840,0,0
11.248734080,1,0
11.248784960,1,1
11.249234080,0,1
11.249288160,0,0
11.249733920,1,0
11.249785120,1,1
11.250233920,0,1
11.250287680,0,0
11.250733920,1,0
11.250784480,1,1
11.251233920,0,1
11.251287680,0,0
11.251733920,1,0
11.251784960,1,1
11.252233920,0,1
11.252284960,0,0
11.252733760,1,0
11.252785280,1,1
11.253233760,0,1
11.253284320,0,0
11.253733760,1,0
11.253788800,1,1
11.254233760,0,1
11.254285120,0,0
11.254733760,1,0
11.254787520,1,1
11.255233760,0,1
11.255284640,0,0
11.255733600,1,0
11.255787520,1,1
11.256233600,0,1
11.256284480,0,0
11.256733600,1,0
11.256787200,1,1
11.257233600,0,1
11.257284160,0,0
11.257733600,1,0
11.257787680,1,1
11.258233600,0,1
11.258284320,0,0
11.258733440,1,0
11.258787200,1,1
11.259233440,0,1
11.259284160,0,0
11.259733440,1,0
11.259787520,1,1
11.260233440,0,1
11.260284480,0,0
11.260733280,1,0
11.260787360,1,1
11.261233280,0,1
11.261284640,0,0
11.261733280,1,0
11.261787520,1,1
11.262233280,0,1
11.262283840,0,0
11.262733280,1,0
11.262784160,1,1
11.263233280,0,1
11.263284800,0,0
11.263733120,1,0
11.263784960,1,1
11.264233120,0,1
11.264287360,0,0
11.264733120,1,0
11.264784160,1,1
11.265233120,0,1
11.265286880,0,0
11.265733120,1,0
11.265783840,1,1
11.266233120,0,1
11.266286880,0,0
11.266732960,1,0
11.266783840,1,1
11.267232960,0,1
11.267287520,0,0
11.267732960,1,0
11.267784160,1,1
11.268232960,0,1
11.268286880,0,0
11.268732960,1,0
11.268784000,1,1
11.269232960,0,1
11.269286880,0,0
11.269732800,1,0
11.269783680,1,1
11.270232800,0,1
11.270287040,0,0
11.270732800,1,0
11.270783840,1,1
11.271232800,0,1
11.271286560,0,0
11.271732640,1,0
11.271783680,1,1
11.272232640,0,1
11.272286400,0,0
11.272732640,1,0
11.272783520,1,1
11.273232640,0,1
11.273283360,0,0
11.273732640,1,0
11.273780640,1,1
11.274232640,0,1
11.274275360,0,0
11.274732480,1,0
11.274778080,1,1
11.275232480,0,1
11.275275040,0,0
11.275732480,1,0
11.275778240,1,1
11.276232480,0,1
11.276274720,0,0
11.276732480,1,0
11.276777600,1,1
11.277232480,0,1
11.277275200,0,0
11.277732320,1,0
11.277777600,1,1
11.278232320,0,1
11.278274880,0,0
11.278732320,1,0
11.278777760,1,1
11.279232320,0,1
11.279274720,0,0
11.279732320,1,0
11.279777760,1,1
11.280232320,0,1
11.280274400,0,0
11.280732160,1,0
11.280777920,1,1
11.281232160,0,1
11.281274720,0,0
11.281732160,1,0
11.281777760,1,1
11.282232160,0,1
11.282274400,0,0
11.282732000,1,0
11.282777600,1,1
11.283232000,0,1
11.283274080,0,0
11.283732000,1,0
11.283817600,1,1
11.284232000,0,1
11.284283200,0,0
11.284732000,1,0
11.284781760,1,1
11.285232000,0,1
11.285281760,0,0
11.285731840,1,0
11.285780800,1,1
11.286231840,0,1
11.286284960,0,0
11.286731840,1,0
11.286781280,1,1
11.287231840,0,1
11.287290400,0,0
11.287731840,1,0
11.287782720,1,1
11.288231840,0,1
11.288283840,0,0
11.288731680,1,0
11.288780640,1,1
11.289231680,0,1
11.289289280,0,0
11.289731680,1,0
11.289781440,1,1
11.290231680,0,1
11.290288640,0,0
11.290731680,1,0
11.290781920,1,1
11.291231680,0,1
11.291284160,0,0
11.291731520,1,0
11.291780960,1,1
11.292231520,0,1
11.292284160,0,0
11.292731520,1,0
11.292780480,1,1
11.293231520,0,1
11.293284320,0,0
11.293731360,1,0
11.293781600,1,1
11.294231360,0,1
11.294284000,0,0
11.294731360,1,0
11.294780960,1,1
11.295231360,0,1
11.295280800,0,0
11.295731360,1,0
11.295780480,1,1
11.296231360,0,1
11.296280480,0,0
11.296731200,1,0
11.296783840,1,1
11.297231200,0,1
11.297280640,0,0
11.297731200,1,0
11.297783520,1,1
11.298231200,0,1
11.298280160,0,0
11.298731200,1,0
11.298783680,1,1
11.299231200,0,1
11.299280160,0,0
11.299731040,1,0
11.299783200,1,1
11.300231040,0,1
11.300280320,0,0
11.300731040,1,0
11.300783680,1,1
11.301231040,0,1
11.301280160,0,0
11.301731040,1,0
11.301783520,1,1
11.302231040,0,1
11.302280000,0,0
11.302730880,1,0
11.302784160,1,1
11.303230880,0,1
11.303280000,0,0
11.303730880,1,0
11.303784000,1,1
11.304230880,0,1
11.304280160,0,0
11.304730720,1,0
11.304783360,1,1
11.305230720,0,1
11.305279840,0,0
11.305730720,1,0
11.305779840,1,1
11.306230720,0,1
11.306279840,0,0
11.306730720,1,0
11.306780160,1,1
11.307230720,0,1
11.307283040,0,0
11.307730560,1,0
11.307779680,1,1
11.308230560,0,1
11.308282560,0,0
11.308730560,1,0
